Row,Column,ESP,ID,FrameCnt,Latitude,Longitude,RSSI,SNR,Time
365,291,-121.81209675612978,107332,114,39.998835,116.330775,-113,-8.2,2018-12-30T01:28:18.849997499Z
372,291,-121.33779541063677,107334,115,39.99823833,116.3308183,-112,-8.8,2018-12-30T01:28:24.03302333Z
377,291,-129.59612087980605,107338,117,39.99779667,116.3308533,-119,-10.2,2018-12-30T01:28:39.553397533Z
381,289,-126.0738221927363,107342,119,39.99744333,116.3305467,-117,-8.5,2018-12-30T01:28:50.390956909Z
396,273,-122.0738221927363,107349,123,39.99608333,116.3286733,-113,-8.5,2018-12-30T01:29:20.136385363Z
407,264,-126.51754855702923,107351,125,39.99504167,116.327615,-115,-11.2,2018-12-30T01:29:40.101342013Z
407,273,-131.30295006837878,107356,129,39.99506833,116.3286733,-115,-16.2,2018-12-30T01:30:11.493752937Z
402,268,-125.45410721860875,107364,133,39.99550667,116.32813,-113,-12.2,2018-12-30T01:30:43.244180441Z
403,267,-129.1695428927953,107366,134,39.99540667,116.3279883,-115,-14.0,2018-12-30T01:30:51.90601806Z
403,267,-130.08579999230037,107370,136,39.99543,116.3280033,-113,-17.0,2018-12-30T01:31:07.3900659Z
403,268,-125.7376019773414,107372,141,39.99545,116.32808500000002,-113,-12.5,2018-12-30T01:31:37.600321003Z
402,268,-131.8707776445072,107376,143,39.99549167,116.32808,-121,-10.5,2018-12-30T01:31:52.666379663Z
403,268,-125.07785455239159,107378,144,39.99539333,116.328145,-113,-11.8,2018-12-30T01:32:02.228956289Z
405,269,-126.21238401914258,107380,145,39.995275,116.3282383,-113,-13.0,2018-12-30T01:32:07.472899728Z
405,269,-128.51754855702922,107384,147,39.99524,116.32825,-117,-11.2,2018-12-30T01:32:18.672420724Z
405,269,-125.07785455239159,107388,149,39.99522333,116.3282533,-113,-11.8,2018-12-30T01:32:34.434846348Z
406,269,-124.7376019773414,107390,150,39.99517667,116.3282617,-112,-12.5,2018-12-30T01:32:45.198361983Z
406,269,-125.7376019773414,107394,152,39.99516,116.328275,-113,-12.5,2018-12-30T01:32:59.918995189Z
406,269,-128.02214159641585,107396,153,39.99513667,116.328275,-115,-12.8,2018-12-30T01:33:08.75808058Z
406,269,-126.21238401914258,107400,155,39.99517167,116.3282767,-113,-13.0,2018-12-30T01:33:18.960766607Z
406,269,-126.40304509533891,107404,158,39.99517333,116.3282567,-113,-13.2,2018-12-30T01:33:35.336790367Z
406,269,-126.33195619988427,107408,160,39.99519,116.3282617,-115,-11.0,2018-12-30T01:33:46.819707197Z
406,269,-125.45410721860875,107410,161,39.99518333,116.328265,-113,-12.2,2018-12-30T01:33:57.652267522Z
405,269,-128.40304509533888,107413,163,39.99519833,116.328275,-115,-13.2,2018-12-30T01:34:08.623518235Z
405,269,-133.7376019773414,107415,164,39.99519667,116.3282617,-121,-12.5,2018-12-30T01:34:17.605499816Z
406,269,-126.68978441047736,107417,165,39.995195,116.3282583,-113,-13.5,2018-12-30T01:34:28.217096651Z
406,269,-131.40304509533888,107419,166,39.995195,116.3282533,-118,-13.2,2018-12-30T01:34:38.502873508Z
406,269,-125.07785455239159,107423,168,39.99519,116.3282483,-113,-11.8,2018-12-30T01:34:53.948892846Z
