Row,Column,ESP,ID,FrameCnt,Latitude,Longitude,RSSI,SNR,Time
104,293,-122.96183611348222,165487,59,40.02235833,116.3308417,-113,-9.5,2019-03-11T00:40:33.448005551Z
140,294,-126.68978441047736,165493,64,40.01914833,116.3309633,-113,-13.5,2019-03-11T00:41:01.680311401Z
142,294,-124.94147873593693,165495,65,40.018965,116.33096,-110,-14.8,2019-03-11T00:41:11.383261916Z
143,294,-126.40304509533891,165497,66,40.01889167,116.330965,-113,-13.2,2019-03-11T00:41:20.598334991Z
143,294,-131.06829128312452,165501,68,40.01887167,116.3309683,-113,-18.0,2019-03-11T00:41:35.361407807Z
153,294,-131.2652406374628,165504,70,40.01792333,116.3309833,-113,-18.2,2019-03-11T00:41:54.582305493Z
154,294,-128.88980209520832,165507,72,40.017915,116.3310067,-112,-16.8,2019-03-11T00:42:10.530294181Z
153,295,-129.28197456784994,165509,73,40.01792333,116.3310117,-112,-17.2,2019-03-11T00:42:20.633667802Z
155,295,-126.62070769249443,165512,75,40.017805,116.3310267,-111,-15.5,2019-03-11T00:42:31.795607773Z
163,295,-129.10774225511958,165515,78,40.01701833,116.331055,-113,-16.0,2019-03-11T00:42:52.265340592Z
164,295,-127.10774225511958,165519,80,40.016975,116.3310567,-111,-16.0,2019-03-11T00:43:08.483558901Z
164,295,-129.28197456784994,165522,82,40.01697333,116.3310667,-112,-17.2,2019-03-11T00:43:19.89004234Z
167,295,-124.45410721860875,165523,83,40.01673,116.3310717,-112,-12.2,2019-03-11T00:43:28.614746688Z
174,295,-128.9127546295178,165527,85,40.01606833,116.3311133,-113,-15.8,2019-03-11T00:43:46.940602643Z
177,295,-127.88980209520832,165529,86,40.015835,116.3311033,-111,-16.8,2019-03-11T00:43:57.067877407Z
177,295,-128.28197456784994,165531,87,40.015825,116.3310883,-111,-17.2,2019-03-11T00:44:06.733090398Z
177,295,-121.41392685158225,165533,88,40.01582667,116.3310883,-111,-10.0,2019-03-11T00:44:16.610586663Z
177,295,-125.68978441047736,165535,89,40.01581667,116.3310783,-112,-13.5,2019-03-11T00:44:21.876861891Z
182,295,-123.7376019773414,165536,90,40.015335,116.3310883,-111,-12.5,2019-03-11T00:44:31.023684213Z
191,295,-124.26572375596102,165539,91,40.01456500000001,116.3311033,-112,-12.0,2019-03-11T00:44:40.447058023Z
198,295,-126.36205277696112,165541,92,40.01395167,116.3311033,-112,-14.2,2019-03-11T00:44:51.179646616Z
198,295,-129.06829128312452,165543,93,40.01389333,116.3310833,-111,-18.0,2019-03-11T00:45:00.263924375Z
198,295,-124.68978441047736,165547,95,40.01390167,116.33109170000002,-111,-13.5,2019-03-11T00:45:11.512948616Z
198,295,-125.65142276599207,165549,96,40.01390333,116.3310933,-111,-14.5,2019-03-11T00:45:22.2445402Z
198,295,-125.68978441047736,165550,97,40.0139,116.33109170000002,-112,-13.5,2019-03-11T00:45:31.169474525Z
198,295,-125.65142276599207,165555,100,40.013895,116.3310883,-111,-14.5,2019-03-11T00:45:47.649563846Z
201,295,-120.62401015882706,165556,102,40.01366833,116.3311517,-113,-6.8,2019-03-11T01:57:33.999211992Z
