Row,Column,ESP,ID,FrameCnt,Latitude,Longitude,RSSI,SNR,Time
284,211,-118.04220837241459,170709,21,40.00610667,116.3214017,-112,-4.8,2019-03-13T13:20:45.255396298Z
288,211,-122.51754855702923,170711,22,40.00576167,116.32139,-111,-11.2,2019-03-13T13:20:54.386634479Z
292,211,-126.40304509533891,170713,23,40.00537,116.3214,-113,-13.2,2019-03-13T13:20:59.555513999Z
296,211,-126.65142276599207,170717,25,40.00499333,116.32135,-112,-14.5,2019-03-13T13:21:13.518495666Z
303,212,-126.9773721860196,170720,27,40.004415,116.32147169999999,-113,-13.8,2019-03-13T13:21:29.530824777Z
307,212,-128.13520922108037,170722,28,40.00405833,116.32153500000001,-113,-15.0,2019-03-13T13:21:38.565848092Z
311,213,-127.16954289279532,170724,29,40.00366333,116.3215633,-113,-14.0,2019-03-13T13:21:48.217259955Z
315,213,-118.63892034143379,170728,31,40.00330167,116.32157169999999,-110,-8.0,2019-03-13T13:22:02.576554188Z
319,213,-121.69305820175224,170730,32,40.00291333,116.321665,-112,-9.2,2019-03-13T13:22:08.575807182Z
328,213,-121.5149694202523,170734,34,40.00212333,116.32166670000001,-112,-9.0,2019-03-13T13:22:28.091615824Z
333,214,-112.53901891043868,170736,36,40.00171833,116.3217233,-109,-1.0,2019-03-13T13:22:44.209428884Z
337,214,-114.91145114746678,170738,37,40.00132167,116.3217867,-112,0.2,2019-03-13T13:22:49.495000455Z
342,215,-110.62869465226149,170742,39,40.00091,116.3218317,-108,0.8,2019-03-13T13:23:00.267016403Z
346,215,-99.2422083724146,170746,41,40.00048667,116.321825,-98,4.8,2019-03-13T13:23:11.301558714Z
351,214,-105.19331048066094,170750,43,40.00006333,116.32180829999999,-104,5.0,2019-03-13T13:23:26.275694481Z
355,215,-111.93380807687734,170752,44,39.99973333,116.32189170000001,-111,6.2,2019-03-13T13:23:32.107169964Z
360,216,-107.2422083724146,170758,47,39.99925,116.32205,-106,4.8,2019-03-13T13:23:53.033241299Z
364,217,-100.14609373817282,170760,48,39.99893333,116.3221,-99,5.2,2019-03-13T13:23:58.202477822Z
368,217,-89.5738221927363,170763,50,39.99856667,116.3220683,-89,8.5,2019-03-13T13:24:13.956549608Z
376,217,-106.93775920356249,170767,52,39.997795,116.3220767,-105,2.5,2019-03-13T13:24:31.668212013Z
381,217,-113.60373555853748,170769,53,39.99739333,116.3220817,-112,3.5,2019-03-13T13:24:37.003221028Z
385,217,-112.45161530835512,170771,54,39.99704667,116.3221133,-110,1.2,2019-03-13T13:24:46.335363018Z
388,218,-106.26749156458187,170772,55,39.99674833,116.3222017,-103,-0.5,2019-03-13T13:24:57.097973881Z
390,219,-100.51329815912464,170776,57,39.99652833,116.322325,-99,3.8,2019-03-13T13:25:08.578325204Z
394,220,-118.81412565612068,170778,58,39.99622333,116.3224983,-112,-5.8,2019-03-13T13:25:17.908465176Z
394,221,-116.26749156458187,170782,60,39.996165000000005,116.32258999999999,-113,-0.5,2019-03-13T13:25:32.583459251Z
396,223,-112.62869465226149,170783,61,39.99605333,116.32283829999999,-110,0.8,2019-03-13T13:25:41.607051463Z
394,231,-112.45540463109293,170785,63,39.99618833,116.3237733,-111,4.0,2019-03-13T13:25:57.467971211Z
395,235,-104.83215008122022,170786,64,39.996125,116.3242717,-103,2.8,2019-03-13T13:26:06.20232682Z
394,240,-111.79009749652565,170788,66,39.99621333,116.32489170000001,-111,7.0,2019-03-13T13:26:17.257497317Z
394,242,-108.51329815912464,170791,68,39.99617167,116.32505330000001,-107,3.8,2019-03-13T13:26:36.107524967Z
397,242,-109.04814186348229,170793,69,39.99596667,116.32505,-107,2.2,2019-03-13T13:26:45.066861601Z
400,242,-105.45540463109293,170794,70,39.99563167,116.3250467,-104,4.0,2019-03-13T13:26:50.10566295Z
400,243,-102.19331048066094,170798,73,39.9957,116.3251983,-101,5.0,2019-03-13T13:27:06.873927991Z
399,243,-104.01412565612068,170799,74,39.99576833,116.32521170000001,-103,5.8,2019-03-13T13:27:12.621431971Z
392,253,-112.76434862436486,170814,103,39.99638833,116.3263183,-108,-3.0,2019-03-13T13:31:06.373900869Z
394,252,-118.97322793708695,170816,105,39.99619833,116.32625829999999,-112,-6.0,2019-03-13T13:31:21.208446042Z
