Row,Column,ESP,ID,FrameCnt,Latitude,Longitude,RSSI,SNR,Time
21,296,-126.02214159641585,154141,25,40.02986,116.3310717,-113,-12.8,2019-03-09T01:29:44.312528875Z
22,295,-126.68978441047736,154144,26,40.02980167,116.33093670000001,-113,-13.5,2019-03-09T01:29:54.109771658Z
21,295,-128.97737218601958,154147,27,40.02984667,116.3309967,-115,-13.8,2019-03-09T01:30:03.960388762Z
21,295,-126.9773721860196,154150,28,40.02985,116.33098829999999,-113,-13.8,2019-03-09T01:30:09.715798294Z
21,295,-125.40304509533891,154153,29,40.02983667,116.33096499999999,-112,-13.2,2019-03-09T01:30:19.196315177Z
21,295,-131.5961540844014,154159,31,40.029815,116.3309617,-115,-16.5,2019-03-09T01:30:38.944180665Z
38,295,-128.30295006837878,154166,34,40.02835667,116.33093329999998,-112,-16.2,2019-03-09T01:30:59.127840767Z
54,295,-132.87148340619638,154171,36,40.02686,116.33094170000001,-115,-17.8,2019-03-09T01:31:18.892566355Z
54,294,-130.06829128312452,154177,38,40.026845,116.33091499999999,-112,-18.0,2019-03-09T01:31:30.445563673Z
55,294,-130.87148340619638,154184,40,40.02683333,116.33088500000001,-113,-17.8,2019-03-09T01:31:50.486266917Z
55,294,-132.5765510473101,154190,42,40.02680167,116.33081329999999,-115,-17.5,2019-03-09T01:32:09.467090802Z
77,293,-119.37736039420678,154203,48,40.02484833,116.3307767,-112,-6.5,2019-03-09T01:32:52.391160346Z
88,293,-125.23249407632484,154205,49,40.02379667,116.33081329999999,-115,-9.8,2019-03-09T01:32:57.93842463Z
101,294,-125.26572375596102,154210,50,40.02263667,116.33086000000002,-113,-12.0,2019-03-09T01:33:08.393138358Z
146,295,-128.30295006837878,154229,55,40.01861167,116.3310117,-112,-16.2,2019-03-09T01:33:43.472431834Z
169,295,-125.45410721860875,154237,57,40.01651,116.33110500000001,-113,-12.2,2019-03-09T01:34:03.198518404Z
191,295,-122.5149694202523,154245,60,40.01457333,116.331135,-113,-9.0,2019-03-09T01:34:26.206507173Z
202,297,-129.28197456784994,154258,63,40.013565,116.33132830000001,-112,-17.2,2019-03-09T01:34:51.245088019Z
202,313,-129.30295006837878,154269,67,40.0136,116.33325500000001,-113,-16.2,2019-03-09T01:35:15.75226599Z
201,355,-127.16954289279532,154290,75,40.01371833,116.33816670000002,-113,-14.0,2019-03-09T01:36:15.800395798Z
205,361,-124.79706163635328,154301,80,40.013335,116.33885330000001,-113,-11.5,2019-03-09T01:36:54.454519545Z
212,359,-119.95746206410163,154306,81,40.01266167,116.3385817,-112,-7.2,2019-03-09T01:37:02.900903009Z
221,355,-121.2108185264953,154312,83,40.01184667,116.33816170000001,-113,-7.5,2019-03-09T01:37:14.108684086Z
230,352,-121.04220837241459,154317,84,40.01102,116.3377933,-115,-4.8,2019-03-09T01:37:19.829292292Z
240,349,-121.59612087980608,154325,86,40.01019333,116.33743,-111,-10.2,2019-03-09T01:37:34.297676976Z
248,345,-111.91145114746678,154330,87,40.00941333,116.3370217,-109,0.2,2019-03-09T01:37:43.412342123Z
257,341,-113.1244260279434,154334,88,40.00861333,116.3366017,-111,2.0,2019-03-09T01:37:53.257700577Z
265,338,-115.76434862436486,154344,90,40.00787833,116.33621000000001,-111,-3.0,2019-03-09T01:38:04.219711197Z
270,336,-121.81209675612978,154349,91,40.00745833,116.3359983,-113,-8.2,2019-03-09T01:38:12.746764467Z
271,336,-114.89859540490393,154352,92,40.00739333,116.336,-110,-3.2,2019-03-09T01:38:22.081389813Z
275,334,-115.63215008122023,154356,93,40.00701667,116.33579499999999,-111,-2.8,2019-03-09T01:38:31.265460654Z
283,331,-115.26749156458187,154360,94,40.00623833,116.3354217,-112,-0.5,2019-03-09T01:38:40.059564523Z
293,327,-116.53901891043868,154368,96,40.00534833,116.3349767,-113,-1.0,2019-03-09T01:38:51.007586939Z
303,323,-113.45161530835512,154376,98,40.00449667,116.33453329999999,-111,1.2,2019-03-09T01:39:04.914798681Z
308,321,-117.45540463109293,154395,102,40.00404667,116.33425829999999,-112,-4.0,2019-03-09T01:39:37.134137402Z
308,321,-119.81412565612068,154399,103,40.00402833,116.3342517,-113,-5.8,2019-03-09T01:39:47.309633928Z
319,317,-107.26749156458187,154407,105,40.00298833,116.33384170000001,-104,-0.5,2019-03-09T01:40:06.597971793Z
332,312,-102.93380807687734,154413,107,40.001825,116.33324499999999,-102,6.2,2019-03-09T01:40:22.763719291Z
340,309,-101.5738221927363,154417,108,40.00109333,116.3328517,-101,8.5,2019-03-09T01:40:32.777287331Z
348,307,-105.97322793708695,154423,110,40.000415000000004,116.33263500000001,-105,6.0,2019-03-09T01:40:43.394936184Z
355,304,-95.49305820175225,154431,112,39.99972667,116.33229170000001,-95,9.2,2019-03-09T01:40:57.830406491Z
360,302,-85.66683163887967,154435,113,39.99934167,116.3320817,-85,7.8,2019-03-09T01:41:03.441152323Z
361,298,-95.5149694202523,154441,115,39.99926333,116.3315867,-95,9.0,2019-03-09T01:41:14.212092636Z
361,296,-89.41392685158225,154447,116,39.99926,116.33132169999999,-89,10.0,2019-03-09T01:41:23.164859494Z
360,293,-86.49305820175225,154455,118,39.99933,116.33106000000001,-86,9.2,2019-03-09T01:41:38.168271504Z
353,293,-88.71081852649532,154459,119,39.99991,116.33098329999999,-88,7.5,2019-03-09T01:41:48.354667064Z
344,292,-95.5738221927363,154463,120,40.000725,116.3309267,-95,8.5,2019-03-09T01:41:53.477457432Z
335,292,-100.01412565612068,154471,122,40.00158167,116.33086170000001,-99,5.8,2019-03-09T01:42:04.187609123Z
325,292,-104.3993868649763,154475,123,40.00246,116.33084170000001,-103,4.2,2019-03-09T01:42:12.780607193Z
315,291,-101.76434862436486,154479,124,40.003355,116.3307983,-100,3.0,2019-03-09T01:42:21.931470685Z
304,291,-115.1244260279434,154486,126,40.00432,116.330745,-111,-2.0,2019-03-09T01:42:33.304709952Z
296,291,-112.42869465226148,154490,127,40.00511833,116.3306717,-109,-0.8,2019-03-09T01:42:42.264366356Z
293,290,-113.53901891043868,154496,128,40.00537333,116.33064669999999,-111,1.0,2019-03-09T01:42:51.632058679Z
292,291,-113.76749156458187,154502,130,40.0054,116.3306817,-111,0.5,2019-03-09T01:43:07.243019569Z
292,291,-121.2108185264953,154506,131,40.00542,116.33070500000001,-113,-7.5,2019-03-09T01:43:17.206374936Z
292,291,-114.10373555853748,154510,132,40.005435,116.3307183,-109,-3.5,2019-03-09T01:43:22.616718832Z
292,290,-115.53901891043868,154516,134,40.00539833,116.33064499999999,-112,-1.0,2019-03-09T01:43:33.300646993Z
299,291,-110.0102999566398,154519,135,40.00478,116.3306933,-107,0.0,2019-03-09T01:43:43.828134718Z
308,291,-114.11145114746678,154525,136,40.00396333,116.3306983,-111,-0.2,2019-03-09T01:43:49.697662023Z
317,291,-113.76434862436486,154531,138,40.00316,116.33075500000001,-112,3.0,2019-03-09T01:44:00.929045709Z
324,291,-107.01412565612068,154537,139,40.00257167,116.3308033,-106,5.8,2019-03-09T01:44:09.867725322Z
325,291,-96.5149694202523,154547,141,40.00242,116.3308017,-96,9.0,2019-03-09T01:44:28.430368696Z
326,291,-96.66683163887969,154551,143,40.002404999999996,116.33071499999998,-96,7.8,2019-03-09T01:44:39.624596754Z
