Row,Column,ESP,ID,FrameCnt,Latitude,Longitude,RSSI,SNR,Time
288,210,-121.81209675612978,108733,36,40.00574833,116.32124170000002,-113,-8.2,2018-12-31T09:34:33.245755508Z
303,218,-115.81412565612068,108766,40,40.00439,116.32216329999999,-109,-5.8,2018-12-31T09:53:01.817763453Z
302,213,-107.60373555853748,108787,54,40.00445333,116.32158329999999,-106,3.5,2018-12-31T09:54:45.07335622Z
302,213,-111.69859540490393,108789,55,40.004465,116.3216233,-110,3.2,2018-12-31T09:54:53.81366044Z
302,213,-110.31329815912464,108791,56,40.004459999999995,116.32163500000001,-105,-3.8,2018-12-31T09:55:02.522360567Z
300,213,-112.62869465226149,108793,57,40.00466,116.3216483,-110,0.8,2018-12-31T09:55:11.954551863Z
297,212,-109.00289472231206,108797,59,40.004895,116.3215183,-105,-1.8,2018-12-31T09:55:22.355643066Z
287,211,-109.76434862436486,108804,63,40.00584167,116.3213783,-108,3.0,2018-12-31T09:55:53.314787944Z
283,211,-111.82474080687588,108805,64,40.006225,116.32133329999999,-108,-1.5,2018-12-31T09:56:02.712016136Z
278,211,-108.51329815912464,108809,66,40.006634999999996,116.3213217,-107,3.8,2018-12-31T09:56:14.243133729Z
274,210,-93.87736039420678,108811,67,40.00704167,116.3212717,-93,6.5,2018-12-31T09:56:23.76972069Z
269,210,-93.66683163887969,108813,68,40.007425,116.3212233,-93,7.8,2018-12-31T09:56:34.474024577Z
265,210,-87.79009749652565,108816,70,40.00779,116.32123500000002,-87,7.0,2018-12-31T09:56:45.522756431Z
262,210,-103.75746206410165,108820,72,40.00812333,116.32118,-103,7.2,2018-12-31T09:56:56.639244082Z
258,210,-101.14609373817282,108822,73,40.00846167,116.3211617,-100,5.2,2018-12-31T09:57:06.183455449Z
257,209,-102.01412565612068,108824,74,40.00857167,116.321105,-101,5.8,2018-12-31T09:57:12.148432851Z
256,210,-104.01412565612068,108827,76,40.00858167,116.3211567,-103,5.8,2018-12-31T09:57:23.518296481Z
257,211,-104.19331048066094,108831,78,40.00852833,116.3213367,-103,5.0,2018-12-31T09:57:39.194333805Z
258,212,-96.45540463109293,108832,79,40.00848,116.3214733,-95,4.0,2018-12-31T09:57:44.697817302Z
258,213,-110.31329815912464,108834,80,40.00845833,116.32158500000001,-105,-3.8,2018-12-31T09:57:54.442557557Z
