Row,Column,ESP,ID,FrameCnt,Latitude,Longitude,RSSI,SNR,Time
337,215,-124.33195619988427,135223,74,40.00137333,116.3218233,-113,-11.0,2019-03-05T01:05:50.965684759Z
332,181,-129.1695428927953,135695,46,40.00179833,116.31792,-115,-14.0,2019-03-05T01:42:46.464239928Z
273,210,-127.16954289279532,135920,52,40.00712333,116.321165,-113,-14.0,2019-03-05T04:01:48.078558921Z
269,209,-112.13380807687734,135921,53,40.00742667,116.3211433,-105,-6.2,2019-03-05T04:01:57.814769185Z
266,209,-108.76749156458187,135922,54,40.00769833,116.3210767,-106,0.5,2019-03-05T04:02:07.080708919Z
263,209,-125.8707776445072,135923,55,40.00800333,116.3210567,-115,-10.5,2019-03-05T04:02:15.667660332Z
260,209,-130.3292134201546,135924,56,40.00829,116.321045,-115,-15.2,2019-03-05T04:02:24.304654695Z
254,211,-130.13520922108037,135925,59,40.00881333,116.321325,-115,-15.0,2019-03-05T04:02:44.844635155Z
251,213,-130.9127546295178,135927,61,40.00904667,116.3215617,-115,-15.8,2019-03-05T04:02:59.570107429Z
247,218,-121.46683163887968,135928,63,40.00947,116.322115,-113,-7.8,2019-03-05T04:03:17.733268266Z
246,221,-109.76749156458187,135929,64,40.00951667,116.32249329999999,-107,0.5,2019-03-05T04:03:23.291626708Z
246,228,-123.23249407632484,135930,67,40.00955333,116.32328829999999,-113,-9.8,2019-03-05T04:03:51.584047415Z
245,234,-123.41392685158225,135931,69,40.00964667,116.32397830000001,-113,-10.0,2019-03-05T04:04:05.896859103Z
242,234,-127.26572375596102,135932,70,40.00991,116.32398329999998,-115,-12.0,2019-03-05T04:04:14.213734786Z
241,233,-126.79706163635328,135934,72,40.010015,116.32390829999999,-115,-11.5,2019-03-05T04:04:30.810341189Z
240,233,-129.3620527769611,135935,73,40.01008333,116.3239017,-115,-14.2,2019-03-05T04:04:36.237233762Z
238,233,-124.79706163635328,135940,78,40.01030333,116.3238683,-113,-11.5,2019-03-05T04:05:07.48900851Z
238,233,-104.14609373817282,135941,79,40.01028667,116.3238317,-103,5.2,2019-03-05T04:05:17.496500503Z
239,222,-76.41392685158225,135947,4,40.01018167,116.32258,-76,10.0,2019-03-05T04:07:48.777138222Z
238,222,-76.41392685158225,135948,5,40.010225,116.32260829999998,-76,10.0,2019-03-05T04:07:54.604110395Z
241,222,-84.79009749652566,136141,45,40.01002667,116.32255330000001,-84,7.0,2019-03-05T04:33:19.357297141Z
240,222,-79.5149694202523,136143,47,40.01003167,116.3226217,-79,9.0,2019-03-05T04:33:35.018516851Z
240,223,-79.37077764450721,136144,48,40.01004833,116.32266000000001,-79,10.5,2019-03-05T04:33:40.774269805Z
240,223,-83.66683163887967,136146,50,40.01005833,116.3227317,-83,7.8,2019-03-05T04:33:55.52618779Z
240,224,-89.5738221927363,136147,51,40.01007833,116.322825,-89,8.5,2019-03-05T04:34:05.130548694Z
239,228,-119.81209675612978,136150,54,40.01017167,116.32324170000001,-111,-8.2,2019-03-05T04:34:32.519709802Z
241,233,-95.45161530835512,136174,80,40.00996,116.3238317,-93,1.2,2019-03-05T04:37:44.248287517Z
242,233,-94.5738221927363,136175,81,40.00992833,116.3238867,-94,8.5,2019-03-05T04:37:54.010773892Z
242,233,-92.63892034143379,136176,82,40.00991667,116.323895,-92,8.0,2019-03-05T04:37:59.84393056Z
242,233,-92.46183611348222,136178,84,40.009875,116.3238483,-92,9.5,2019-03-05T04:38:15.713795862Z
243,233,-85.41392685158225,136181,85,40.00979333,116.3238867,-85,10.0,2019-03-05T04:38:25.400320996Z
243,233,-91.46183611348222,136182,86,40.00979333,116.3239,-91,9.5,2019-03-05T04:38:31.151371486Z
243,233,-90.46183611348222,136185,88,40.00980167,116.3238867,-90,9.5,2019-03-05T04:38:42.200110998Z
243,233,-91.53779541063679,136187,89,40.009775,116.32386499999998,-91,8.8,2019-03-05T04:38:50.57595724Z
243,233,-91.5149694202523,136191,91,40.00984833,116.3238817,-91,9.0,2019-03-05T04:39:01.57192128Z
242,233,-91.39612087980606,136194,92,40.00993,116.32388329999999,-91,10.2,2019-03-05T04:39:11.370016299Z
242,233,-92.5738221927363,136198,94,40.00992,116.3238983,-92,8.5,2019-03-05T04:39:22.823897761Z
242,233,-94.5149694202523,136200,96,40.00991833,116.3239267,-94,9.0,2019-03-05T04:39:34.299431005Z
242,233,-94.63892034143379,136211,101,40.00993167,116.323895,-94,8.0,2019-03-05T04:40:13.906154938Z
242,233,-101.61209675612976,136213,102,40.009925,116.3238817,-101,8.2,2019-03-05T04:40:19.691325086Z
242,233,-97.87736039420678,136218,104,40.009904999999996,116.323925,-97,6.5,2019-03-05T04:40:35.090783092Z
