Row,Column,ESP,ID,FrameCnt,Latitude,Longitude,RSSI,SNR,Time
336,214,-125.02214159641585,101690,38,40.00141667,116.321795,-112,-12.8,2018-12-26T05:30:05.03131125Z
338,213,-118.46683163887968,101693,40,40.00119667,116.3215883,-110,-7.8,2018-12-26T05:30:18.432156457Z
340,210,-125.21238401914258,101697,42,40.001055,116.32133,-112,-13.0,2018-12-26T05:30:32.041780334Z
338,206,-122.5149694202523,101700,46,40.00119,116.32083670000002,-113,-9.0,2018-12-26T05:31:02.104548372Z
338,206,-125.9773721860196,101702,47,40.00124667,116.320835,-112,-13.8,2018-12-26T05:31:07.752859482Z
337,205,-118.04220837241459,101985,39,40.00132167,116.320705,-112,-4.8,2018-12-26T10:25:58.657368573Z
336,207,-113.82474080687588,101989,41,40.00140833,116.320875,-110,-1.5,2018-12-26T10:26:13.01604716Z
335,209,-117.76434862436486,101990,42,40.00151333,116.3211733,-113,-3.0,2018-12-26T10:26:18.776681766Z
335,212,-120.62401015882706,101995,44,40.00150833,116.32153,-113,-6.8,2018-12-26T11:38:04.994103941Z
335,214,-120.69305820175224,101996,45,40.001545,116.32175829999998,-111,-9.2,2018-12-26T10:26:39.425787257Z
332,214,-122.33779541063677,101998,46,40.0018,116.321745,-113,-8.8,2018-12-26T10:26:45.42602826Z
328,214,-122.59612087980608,102002,48,40.002155,116.3216867,-112,-10.2,2018-12-26T10:27:00.320634206Z
324,213,-110.76434862436486,102004,49,40.00248167,116.3216467,-106,-3.0,2018-12-26T10:27:09.829936299Z
321,213,-115.0102999566398,102005,50,40.00280667,116.3215983,-112,0.0,2018-12-26T10:27:20.052604526Z
317,213,-113.62869465226149,102008,52,40.00312333,116.3216017,-111,0.8,2018-12-26T10:27:31.334954349Z
314,213,-116.34609373817284,102010,53,40.00340667,116.3215817,-110,-5.2,2018-12-26T10:27:37.042726427Z
310,213,-116.81412565612068,102012,54,40.003745,116.3215567,-110,-5.8,2018-12-26T10:27:46.788941889Z
306,212,-120.69305820175224,102013,55,40.00408833,116.3215233,-111,-9.2,2018-12-26T10:27:57.001445014Z
303,213,-111.42869465226148,102015,57,40.004425,116.3215517,-108,-0.8,2018-12-26T10:28:11.610256102Z
300,212,-115.81879480002064,102017,58,40.00469333,116.321515,-110,-4.5,2018-12-26T11:39:56.996823968Z
296,212,-111.1244260279434,102019,59,40.00501333,116.32146000000002,-107,-2.0,2018-12-26T10:28:27.801639016Z
293,212,-114.82474080687588,102023,61,40.00533333,116.3215067,-111,-1.5,2018-12-26T10:28:39.110645106Z
288,212,-111.20289472231207,102025,62,40.00571833,116.3214683,-109,1.8,2018-12-26T10:28:48.405291052Z
284,212,-110.62869465226149,102027,63,40.00610333,116.3214183,-108,0.8,2018-12-26T10:28:58.805235052Z
280,211,-107.93775920356249,102031,65,40.006485,116.3213767,-106,2.5,2018-12-26T10:29:10.111299112Z
275,211,-108.07833241382157,102033,66,40.00688,116.3213117,-107,5.5,2018-12-26T10:29:20.154976549Z
272,211,-89.66683163887969,102035,67,40.00721667,116.3212833,-89,7.8,2018-12-26T10:29:29.758834588Z
268,210,-91.79009749652565,102036,68,40.00754333,116.32125,-91,7.0,2018-12-26T10:29:38.744148441Z
264,210,-96.87736039420678,102037,69,40.00788667,116.32125829999998,-96,6.5,2018-12-26T10:29:47.952673526Z
260,210,-99.2422083724146,102039,70,40.008275,116.3212217,-98,4.8,2018-12-26T10:29:57.036504365Z
256,210,-99.07833241382157,102043,72,40.00862,116.321245,-98,5.5,2018-12-26T10:30:07.180115801Z
253,210,-90.5738221927363,102045,73,40.00889,116.321155,-90,8.5,2018-12-26T10:30:17.834903349Z
252,207,-94.14609373817282,102047,74,40.00900167,116.32083,-93,5.2,2018-12-26T10:30:27.096735967Z
250,204,-82.61209675612977,102048,75,40.00917000000001,116.3205283,-82,8.2,2018-12-26T10:30:36.255401554Z
249,202,-92.61209675612976,102050,77,40.00923167,116.3202867,-92,8.2,2018-12-26T10:30:47.355840558Z
249,202,-81.71081852649533,102051,78,40.00925,116.320235,-81,7.5,2018-12-26T10:30:57.464202642Z
249,202,-87.61209675612976,102053,79,40.00923167,116.3202083,-87,8.2,2018-12-26T10:31:07.223602236Z
249,202,-82.61209675612977,102057,81,40.00923,116.3202367,-82,8.2,2018-12-26T10:31:17.801519015Z
248,202,-82.61209675612977,102059,82,40.00931167,116.3202833,-82,8.2,2018-12-26T10:31:27.918104181Z
248,203,-106.1244260279434,102062,84,40.00937333,116.3203183,-104,2.0,2018-12-26T10:31:42.84907149Z
248,203,-112.32474080687588,102063,85,40.00934167,116.3203367,-110,1.5,2018-12-26T10:31:48.639431394Z
248,202,-110.1244260279434,102064,86,40.00938,116.32027,-106,-2.0,2018-12-26T10:31:58.699842998Z
