Row,Column,ESP,ID,FrameCnt,Latitude,Longitude,RSSI,SNR,Time
365,291,-94.7108185264953,107331,114,39.998835,116.330775,-94,7.5,2018-12-30T01:28:18.845942921Z
372,291,-100.49305820175225,107333,115,39.99823833,116.33081829999999,-100,9.2,2018-12-30T01:28:24.023591165Z
377,291,-88.75746206410166,107337,117,39.99779667,116.3308533,-88,7.2,2018-12-30T01:28:39.547801713Z
381,289,-95.61209675612976,107341,119,39.99744333,116.3305467,-95,8.2,2018-12-30T01:28:50.386345681Z
396,273,-102.14609373817282,107348,123,39.99608333,116.3286733,-101,5.2,2018-12-30T01:29:20.126687239Z
407,264,-100.3993868649763,107350,125,39.99504167,116.327615,-99,4.2,2018-12-30T01:29:40.095829425Z
407,273,-106.76434862436486,107355,129,39.99506833,116.3286733,-105,3.0,2018-12-30T01:30:11.486773079Z
402,268,-103.93380807687734,107363,133,39.99550667,116.32813,-103,6.2,2018-12-30T01:30:43.244531532Z
403,267,-100.5738221927363,107365,134,39.99540667,116.32798829999999,-100,8.5,2018-12-30T01:30:51.895704625Z
403,267,-101.7108185264953,107369,136,39.99543,116.3280033,-101,7.5,2018-12-30T01:31:07.385074689Z
403,268,-100.66683163887969,107371,141,39.99545,116.32808500000002,-100,7.8,2018-12-30T01:31:37.594616432Z
402,268,-99.79009749652565,107375,143,39.99549167,116.32808,-99,7.0,2018-12-30T01:31:52.664690011Z
403,268,-101.79009749652565,107377,144,39.99539333,116.32814499999999,-101,7.0,2018-12-30T01:32:02.224375653Z
405,269,-99.7108185264953,107379,145,39.995275,116.3282383,-99,7.5,2018-12-30T01:32:07.462285226Z
405,269,-100.82401015882705,107383,147,39.99524,116.32825,-100,6.8,2018-12-30T01:32:18.661858028Z
405,269,-99.7108185264953,107387,149,39.99522333,116.3282533,-99,7.5,2018-12-30T01:32:34.430628416Z
406,269,-100.79009749652565,107389,150,39.99517667,116.32826170000001,-100,7.0,2018-12-30T01:32:45.193999836Z
406,269,-99.7108185264953,107393,152,39.99516,116.328275,-99,7.5,2018-12-30T01:32:59.912246526Z
406,269,-99.79009749652565,107395,153,39.99513667,116.328275,-99,7.0,2018-12-30T01:33:08.756673459Z
406,269,-100.66683163887969,107399,155,39.99517167,116.3282767,-100,7.8,2018-12-30T01:33:18.954255274Z
406,269,-100.66683163887969,107403,158,39.99517333,116.3282567,-100,7.8,2018-12-30T01:33:35.331083013Z
406,269,-100.61209675612976,107407,160,39.99519,116.32826170000001,-100,8.2,2018-12-30T01:33:46.815189184Z
405,269,-100.7108185264953,107414,164,39.99519667,116.32826170000001,-100,7.5,2018-12-30T01:34:17.604519395Z
405,269,-101.79009749652565,107424,169,39.995205,116.32826000000001,-101,7.0,2018-12-30T01:34:59.762065237Z
405,269,-115.7376019773414,107428,171,39.99519667,116.32826999999999,-103,-12.5,2018-12-30T01:35:14.020992979Z
406,269,-99.75746206410165,107434,175,39.99516167,116.32826999999999,-99,7.2,2018-12-30T01:35:40.713020286Z
406,269,-100.7108185264953,107440,180,39.995185,116.3282467,-100,7.5,2018-12-30T01:36:16.94986105Z
406,269,-100.63892034143379,107442,181,39.99516667,116.32826999999999,-100,8.0,2018-12-30T01:36:25.625599374Z
406,269,-99.7108185264953,107446,183,39.99514667,116.32829,-99,7.5,2018-12-30T01:36:44.278788721Z
406,270,-101.75746206410165,107448,185,39.99512,116.32831329999999,-101,7.2,2018-12-30T01:36:58.197934802Z
407,270,-103.79009749652565,107454,188,39.995090000000005,116.32831329999999,-103,7.0,2018-12-30T01:37:23.317403095Z
407,270,-100.79009749652565,107456,189,39.99507667,116.32831499999999,-100,7.0,2018-12-30T01:37:33.499734001Z
407,270,-103.65161530835512,107457,190,39.99506667,116.32831670000002,-100,-1.2,2018-12-30T01:37:42.428517428Z
407,270,-101.88980209520832,107458,192,39.995090000000005,116.32831499999999,-85,-16.8,2018-12-30T01:37:57.85999084Z
407,270,-101.87736039420678,107466,197,39.99508333,116.32833500000001,-101,6.5,2018-12-30T01:38:35.591045453Z
407,270,-111.46683163887968,107468,198,39.99507,116.3283317,-103,-7.8,2018-12-30T01:38:45.280160521Z
407,270,-100.82401015882705,107469,199,39.99505833,116.32833000000001,-100,6.8,2018-12-30T01:38:55.527040743Z
407,270,-102.5149694202523,107472,201,39.99506333,116.32831170000001,-93,-9.0,2018-12-30T01:39:06.66120295Z
407,270,-102.3993868649763,107479,206,39.99505167,116.32830829999999,-101,4.2,2018-12-30T01:39:39.591403322Z
407,269,-100.75746206410165,107486,210,39.99509333,116.3282767,-100,7.2,2018-12-30T01:40:12.876782232Z
407,269,-99.82401015882705,107488,211,39.99510333,116.32827830000001,-99,6.8,2018-12-30T01:40:22.511506884Z
406,269,-100.93380807687734,107490,212,39.99511167,116.32827169999999,-100,6.2,2018-12-30T01:40:27.953728462Z
406,269,-100.87736039420678,107496,216,39.99511167,116.3282883,-100,6.5,2018-12-30T01:41:00.000266997Z
407,269,-99.7108185264953,107498,217,39.99509167,116.3283033,-99,7.5,2018-12-30T01:41:05.420645793Z
407,270,-100.63892034143379,107513,225,39.99508833,116.32831329999999,-100,8.0,2018-12-30T01:42:05.29897301Z
406,270,-100.66683163887969,107521,231,39.99510833,116.3283067,-100,7.8,2018-12-30T01:42:59.887035129Z
406,269,-103.5738221927363,107523,232,39.99511333,116.328295,-103,8.5,2018-12-30T01:43:05.521137788Z
407,269,-101.87736039420678,107531,236,39.99510167,116.3283017,-101,6.5,2018-12-30T01:43:28.503729962Z
407,269,-100.66683163887969,107533,237,39.99509333,116.3283033,-100,7.8,2018-12-30T01:43:38.497619023Z
407,269,-100.79009749652565,107538,240,39.99509667,116.3282733,-100,7.0,2018-12-30T01:43:58.18261246Z
408,269,-100.14609373817282,107547,246,39.99498167,116.3282367,-99,5.2,2018-12-30T01:44:47.048171385Z
411,267,-115.82474080687588,107549,248,39.99470333,116.3279683,-112,-1.5,2018-12-30T01:45:05.429069432Z
411,266,-114.19331048066094,107553,250,39.99469667,116.32793329999998,-113,5.0,2018-12-30T01:45:19.427111416Z
410,265,-103.59615408440142,107555,252,39.99476833,116.32780670000001,-87,-16.5,2018-12-30T01:45:31.134703077Z
410,264,-101.45540463109293,107556,253,39.99474667,116.32763829999999,-100,4.0,2018-12-30T01:45:41.117358938Z
415,259,-108.3993868649763,107558,254,39.99433333,116.32712830000001,-107,4.2,2018-12-30T01:45:46.608071864Z
415,257,-109.93380807687734,107562,256,39.99429,116.32686329999999,-109,6.2,2018-12-30T01:46:02.117339938Z
413,257,-86.60373555853748,107564,257,39.99453667,116.32684669999999,-85,3.5,2018-12-30T01:46:10.817306538Z
408,256,-104.01412565612068,107565,258,39.99491667,116.3267733,-103,5.8,2018-12-30T01:46:19.532654261Z
396,255,-110.14609373817282,107569,261,39.996075,116.3266467,-109,5.2,2018-12-30T01:46:40.563875511Z
395,259,-100.19331048066094,107571,262,39.99617667,116.32706670000002,-99,5.0,2018-12-30T01:46:50.739110912Z
395,266,-101.33195619988427,107573,263,39.99617167,116.3278317,-101,11.0,2018-12-30T01:46:59.727303818Z
395,271,-99.63892034143379,107575,264,39.99616167,116.32843000000001,-99,8.0,2018-12-30T01:47:05.400797206Z
393,276,-96.5149694202523,107579,266,39.996305,116.32909,-87,-9.0,2018-12-30T01:47:20.038418307Z
387,278,-117.46183611348222,107580,267,39.99684667,116.32925829999999,-117,9.5,2018-12-30T01:47:28.927783422Z
380,277,-117.82401015882705,107584,269,39.9975,116.32915,-117,6.8,2018-12-30T01:47:44.272449179Z
373,277,-79.46183611348224,107586,270,39.998129999999996,116.32914,-79,9.5,2018-12-30T01:47:49.571653573Z
362,277,-79.46183611348224,107592,273,39.99909833,116.3291483,-79,9.5,2018-12-30T01:48:10.53631629Z
358,279,-83.61209675612977,107594,274,39.99946833,116.3293267,-83,8.2,2018-12-30T01:48:19.904015232Z
357,283,-74.43249407632486,107596,275,39.99957667,116.3298133,-74,9.8,2018-12-30T01:48:29.429320434Z
353,282,-75.33195619988426,107602,279,39.999945000000004,116.3297767,-75,11.0,2018-12-30T01:48:59.585508684Z
353,283,-69.41392685158225,107604,280,39.99994667,116.3298067,-69,10.0,2018-12-30T01:49:04.964685717Z
353,283,-70.79009749652566,107608,282,39.99995333,116.32981000000001,-70,7.0,2018-12-30T01:49:16.100782806Z
344,424,-105.32474080687588,108466,98,40.00086167,116.3464067,-103,1.5,2018-12-30T13:42:45.468717468Z
354,425,-117.24814186348229,108470,100,39.999935,116.3464633,-113,-2.2,2018-12-30T13:42:56.323932323Z
366,425,-111.62869465226149,108475,102,39.99889833,116.3465233,-109,0.8,2018-12-30T13:43:07.52029552Z
378,426,-120.63892034143379,108476,103,39.99776333,116.3465767,-112,-8.0,2018-12-30T13:43:17.311488311Z
389,426,-119.13380807687734,108478,104,39.99679167,116.3466383,-112,-6.2,2018-12-30T13:43:26.838050838Z
400,427,-131.5961540844014,108480,106,39.99576,116.3467017,-115,-16.5,2018-12-30T13:43:41.612971903Z
412,427,-129.5961540844014,108481,107,39.99471833,116.3467483,-113,-16.5,2018-12-30T13:43:47.138328106Z
504,430,-129.10774225511958,108482,119,39.98642833,116.34713329999998,-113,-16.0,2018-12-30T13:45:26.187007064Z
